Year,Month,Day,Failures,Downtime (min),Operating (min),MTBF (min),MTTR (min),Availability (%)
2023,February,19,0,1.4,1234.3,,,99.89
2023,February,20,3,73.0,1234.3,411.4,24.3,94.09
2023,February,21,1,20.4,1234.3,1234.3,20.4,98.35
2023,February,22,1,22.2,1234.3,1234.3,22.2,98.2
2023,February,23,2,48.7,1234.3,617.1,24.4,96.05
2023,February,24,4,92.9,1234.3,308.6,23.2,92.47
2023,February,25,1,26.1,1234.3,1234.3,26.1,97.89
2023,February,26,0,0.0,1234.3,,,100.0
2023,February,27,2,48.2,1234.3,617.1,24.1,96.09
2023,February,28,2,47.6,1234.3,617.1,23.8,96.14
2023,March,1,1,31.2,1254.2,1254.2,31.2,97.51
2023,March,2,1,37.2,1254.2,1254.2,37.2,97.03
2023,March,3,3,100.4,1254.2,418.1,33.5,91.99
2023,March,4,1,34.3,1254.2,1254.2,34.3,97.27
2023,March,5,1,32.5,1254.2,1254.2,32.5,97.41
2023,March,6,0,0.0,1254.2,,,100.0
2023,March,7,1,32.6,1254.2,1254.2,32.6,97.4
2023,March,8,1,35.9,1254.2,1254.2,35.9,97.14
2023,March,9,0,0.0,1254.2,,,100.0
2023,March,10,0,0.0,1254.2,,,100.0
2023,March,11,1,33.4,1254.2,1254.2,33.4,97.34
2023,March,12,0,0.0,1254.2,,,100.0
2023,March,13,4,135.7,1254.2,313.6,33.9,89.18
2023,March,14,1,36.1,1254.2,1254.2,36.1,97.12
2023,March,15,1,37.1,1254.2,1254.2,37.1,97.04
2023,March,16,1,36.8,1254.2,1254.2,36.8,97.07
2023,March,17,0,2.0,1254.2,,,99.84
2023,March,18,2,73.2,1254.2,627.1,36.6,94.16
2023,March,19,2,68.0,1254.2,627.1,34.0,94.58
2023,March,20,0,1.3,1254.2,,,99.9
2023,March,21,1,34.2,1254.2,1254.2,34.2,97.27
2023,March,22,2,68.6,1254.2,627.1,34.3,94.53
2023,March,23,1,30.2,1254.2,1254.2,30.2,97.59
2023,March,24,5,169.0,1254.2,250.8,33.8,86.53
2023,March,25,3,100.8,1254.2,418.1,33.6,91.96
2023,March,26,3,100.9,1254.2,418.1,33.6,91.96
2023,March,27,1,33.5,1254.2,1254.2,33.5,97.33
2023,March,28,1,36.9,1254.2,1254.2,36.9,97.06
2023,March,29,1,39.4,1254.2,1254.2,39.4,96.86
2023,March,30,1,36.5,1254.2,1254.2,36.5,97.09
2023,March,31,2,67.2,1254.2,627.1,33.6,94.64
2023,April,1,2,67.2,1200.0,600.0,33.6,94.4
2023,April,2,0,0.0,1200.0,,,100.0
2023,April,3,3,97.9,1200.0,400.0,32.6,91.84
2023,April,4,4,129.9,1200.0,300.0,32.5,89.17
2023,April,5,1,33.5,1200.0,1200.0,33.5,97.21
2023,April,6,0,0.0,1200.0,,,100.0
2023,April,7,1,32.0,1200.0,1200.0,32.0,97.33
2023,April,8,1,32.6,1200.0,1200.0,32.6,97.28
2023,April,9,0,0.0,1200.0,,,100.0
2023,April,10,0,0.0,1200.0,,,100.0
2023,April,11,2,68.1,1200.0,600.0,34.0,94.33
2023,April,12,3,101.6,1200.0,400.0,33.9,91.53
2023,April,13,1,35.3,1200.0,1200.0,35.3,97.06
2023,April,14,5,166.0,1200.0,240.0,33.2,86.17
2023,April,15,3,95.3,1200.0,400.0,31.8,92.06
2023,April,16,1,33.0,1200.0,1200.0,33.0,97.25
2023,April,17,0,2.7,1200.0,,,99.77
2023,April,18,2,68.0,1200.0,600.0,34.0,94.33
2023,April,19,0,0.0,1200.0,,,100.0
2023,April,20,1,32.7,1200.0,1200.0,32.7,97.28
2023,April,21,1,30.1,1200.0,1200.0,30.1,97.49
2023,April,22,0,0.0,1200.0,,,100.0
2023,April,23,1,32.0,1200.0,1200.0,32.0,97.33
2023,April,24,2,66.0,1200.0,600.0,33.0,94.5
2023,April,25,1,32.0,1200.0,1200.0,32.0,97.33
2023,April,26,1,31.6,1200.0,1200.0,31.6,97.37
2023,April,27,2,67.1,1200.0,600.0,33.5,94.41
2023,April,28,1,30.3,1200.0,1200.0,30.3,97.47
2023,April,29,1,34.6,1200.0,1200.0,34.6,97.12
2023,April,30,2,67.3,1200.0,600.0,33.6,94.39
2023,May,1,2,95.0,1207.7,603.9,47.5,92.13
2023,May,2,2,98.1,1207.7,603.9,49.0,91.88
2023,May,3,0,0.5,1207.7,,,99.96
2023,May,4,2,97.2,1207.7,603.9,48.6,91.95
2023,May,5,1,49.3,1207.7,1207.7,49.3,95.92
2023,May,6,0,0.0,1207.7,,,100.0
2023,May,7,2,95.8,1207.7,603.9,47.9,92.07
2023,May,8,1,47.5,1207.7,1207.7,47.5,96.07
2023,May,9,1,48.2,1207.7,1207.7,48.2,96.01
2023,May,10,1,45.5,1207.7,1207.7,45.5,96.23
2023,May,11,1,42.1,1207.7,1207.7,42.1,96.51
2023,May,12,0,0.0,1207.7,,,100.0
2023,May,13,4,191.7,1207.7,301.9,47.9,84.13
2023,May,14,1,48.4,1207.7,1207.7,48.4,95.99
2023,May,15,2,94.7,1207.7,603.9,47.4,92.16
2023,May,16,0,0.0,1207.7,,,100.0
2023,May,17,0,0.0,1207.7,,,100.0
2023,May,18,1,48.4,1207.7,1207.7,48.4,95.99
2023,May,19,1,49.5,1207.7,1207.7,49.5,95.9
2023,May,20,1,48.7,1207.7,1207.7,48.7,95.97
2023,May,21,1,46.7,1207.7,1207.7,46.7,96.13
2023,May,22,1,47.8,1207.7,1207.7,47.8,96.04
2023,May,23,0,0.9,1207.7,,,99.93
2023,May,24,2,100.6,1207.7,603.9,50.3,91.67
2023,May,25,6,283.9,1207.7,201.3,47.3,76.49
2023,May,26,0,0.7,1207.7,,,99.94
2023,May,27,2,98.9,1207.7,603.9,49.5,91.81
2023,May,28,0,0.9,1207.7,,,99.93
2023,May,29,3,147.3,1207.7,402.6,49.1,87.8
2023,May,30,0,2.2,1207.7,,,99.82
2023,May,31,1,45.6,1207.7,1207.7,45.6,96.22
2023,June,1,1,21.1,1296.0,1296.0,21.1,98.37
2023,June,2,1,19.2,1296.0,1296.0,19.2,98.52
2023,June,3,0,0.1,1296.0,,,99.99
2023,June,4,2,37.5,1296.0,648.0,18.8,97.11
2023,June,5,0,2.2,1296.0,,,99.83
2023,June,6,0,0.0,1296.0,,,100.0
2023,June,7,2,38.4,1296.0,648.0,19.2,97.04
2023,June,8,3,56.7,1296.0,432.0,18.9,95.62
2023,June,9,2,37.7,1296.0,648.0,18.9,97.09
2023,June,10,1,20.7,1296.0,1296.0,20.7,98.4
2023,June,11,0,1.9,1296.0,,,99.85
2023,June,12,3,60.2,1296.0,432.0,20.1,95.35
2023,June,13,4,77.7,1296.0,324.0,19.4,94.0
2023,June,14,0,0.5,1296.0,,,99.96
2023,June,15,2,40.4,1296.0,648.0,20.2,96.88
2023,June,16,1,19.0,1296.0,1296.0,19.0,98.53
2023,June,17,0,0.3,1296.0,,,99.98
2023,June,18,0,0.0,1296.0,,,100.0
2023,June,19,2,37.4,1296.0,648.0,18.7,97.11
2023,June,20,5,96.3,1296.0,259.2,19.3,92.57
2023,June,21,0,1.2,1296.0,,,99.91
2023,June,22,0,0.0,1296.0,,,100.0
2023,June,23,2,41.1,1296.0,648.0,20.6,96.83
2023,June,24,1,19.8,1296.0,1296.0,19.8,98.47
2023,June,25,3,59.1,1296.0,432.0,19.7,95.44
2023,June,26,0,0.9,1296.0,,,99.93
2023,June,27,2,38.0,1296.0,648.0,19.0,97.07
2023,June,28,1,18.4,1296.0,1296.0,18.4,98.58
2023,June,29,1,20.9,1296.0,1296.0,20.9,98.39
2023,June,30,0,0.3,1296.0,,,99.98
2023,July,1,2,49.0,1161.3,580.6,24.5,95.78
2023,July,2,0,0.0,1161.3,,,100.0
2023,July,3,2,46.2,1161.3,580.6,23.1,96.02
2023,July,4,1,24.5,1161.3,1161.3,24.5,97.89
2023,July,5,0,0.0,1161.3,,,100.0
2023,July,6,0,0.0,1161.3,,,100.0
2023,July,7,1,28.4,1161.3,1161.3,28.4,97.55
2023,July,8,2,47.7,1161.3,580.6,23.9,95.89
2023,July,9,2,48.4,1161.3,580.6,24.2,95.83
2023,July,10,0,0.9,1161.3,,,99.92
2023,July,11,1,22.0,1161.3,1161.3,22.0,98.11
2023,July,12,2,49.1,1161.3,580.6,24.6,95.77
2023,July,13,0,0.0,1161.3,,,100.0
2023,July,14,1,23.8,1161.3,1161.3,23.8,97.95
2023,July,15,1,22.0,1161.3,1161.3,22.0,98.11
2023,July,16,1,25.1,1161.3,1161.3,25.1,97.84
2023,July,17,1,24.5,1161.3,1161.3,24.5,97.89
2023,July,18,2,47.8,1161.3,580.6,23.9,95.88
2023,July,19,0,0.3,1161.3,,,99.97
2023,July,20,1,23.4,1161.3,1161.3,23.4,97.99
2023,July,21,3,72.7,1161.3,387.1,24.2,93.74
2023,July,22,3,73.6,1161.3,387.1,24.5,93.66
2023,July,23,1,23.1,1161.3,1161.3,23.1,98.01
2023,July,24,0,0.0,1161.3,,,100.0
2023,July,25,2,47.3,1161.3,580.6,23.6,95.93
2023,July,26,2,51.2,1161.3,580.6,25.6,95.59
2023,July,27,2,46.2,1161.3,580.6,23.1,96.02
2023,July,28,0,0.0,1161.3,,,100.0
2023,July,29,3,75.6,1161.3,387.1,25.2,93.49
2023,July,30,1,25.1,1161.3,1161.3,25.1,97.84
2023,July,31,0,0.0,1161.3,,,100.0
2023,August,1,2,58.3,1207.7,603.9,29.1,95.17
2023,August,2,0,0.0,1207.7,,,100.0
2023,August,3,0,0.0,1207.7,,,100.0
2023,August,4,3,89.7,1207.7,402.6,29.9,92.57
2023,August,5,0,0.3,1207.7,,,99.98
2023,August,6,1,30.2,1207.7,1207.7,30.2,97.5
2023,August,7,1,26.9,1207.7,1207.7,26.9,97.77
2023,August,8,2,57.7,1207.7,603.9,28.9,95.22
2023,August,9,1,24.7,1207.7,1207.7,24.7,97.95
2023,August,10,0,0.2,1207.7,,,99.98
2023,August,11,0,0.9,1207.7,,,99.93
2023,August,12,0,1.4,1207.7,,,99.88
2023,August,13,1,27.3,1207.7,1207.7,27.3,97.74
2023,August,14,0,0.0,1207.7,,,100.0
2023,August,15,1,31.3,1207.7,1207.7,31.3,97.41
2023,August,16,1,29.0,1207.7,1207.7,29.0,97.6
2023,August,17,3,86.8,1207.7,402.6,28.9,92.81
2023,August,18,1,28.0,1207.7,1207.7,28.0,97.68
2023,August,19,1,28.4,1207.7,1207.7,28.4,97.65
2023,August,20,1,29.7,1207.7,1207.7,29.7,97.54
2023,August,21,0,0.0,1207.7,,,100.0
2023,August,22,1,27.5,1207.7,1207.7,27.5,97.72
2023,August,23,1,28.5,1207.7,1207.7,28.5,97.64
2023,August,24,2,57.2,1207.7,603.9,28.6,95.26
2023,August,25,1,30.7,1207.7,1207.7,30.7,97.46
2023,August,26,3,85.7,1207.7,402.6,28.6,92.9
2023,August,27,1,28.8,1207.7,1207.7,28.8,97.62
2023,August,28,1,29.2,1207.7,1207.7,29.2,97.58
2023,August,29,3,88.1,1207.7,402.6,29.4,92.71
2023,August,30,1,27.3,1207.7,1207.7,27.3,97.74
2023,August,31,0,0.3,1207.7,,,99.98
2023,September,1,1,34.5,1248.0,1248.0,34.5,97.24
2023,September,2,2,68.7,1248.0,624.0,34.4,94.5
2023,September,3,1,38.3,1248.0,1248.0,38.3,96.93
2023,September,4,2,70.6,1248.0,624.0,35.3,94.34
2023,September,5,1,35.5,1248.0,1248.0,35.5,97.16
2023,September,6,3,101.2,1248.0,416.0,33.7,91.89
2023,September,7,1,33.0,1248.0,1248.0,33.0,97.36
2023,September,8,1,33.5,1248.0,1248.0,33.5,97.32
2023,September,9,4,134.1,1248.0,312.0,33.5,89.25
2023,September,10,1,38.4,1248.0,1248.0,38.4,96.92
2023,September,11,0,1.3,1248.0,,,99.9
2023,September,12,1,34.8,1248.0,1248.0,34.8,97.21
2023,September,13,2,68.5,1248.0,624.0,34.2,94.51
2023,September,14,2,73.3,1248.0,624.0,36.6,94.13
2023,September,15,2,68.9,1248.0,624.0,34.5,94.48
2023,September,16,1,32.3,1248.0,1248.0,32.3,97.41
2023,September,17,1,31.1,1248.0,1248.0,31.1,97.51
2023,September,18,0,1.8,1248.0,,,99.86
2023,September,19,0,0.0,1248.0,,,100.0
2023,September,20,0,0.0,1248.0,,,100.0
2023,September,21,1,30.3,1248.0,1248.0,30.3,97.57
2023,September,22,1,32.1,1248.0,1248.0,32.1,97.43
2023,September,23,0,0.0,1248.0,,,100.0
2023,September,24,0,2.1,1248.0,,,99.83
2023,September,25,0,0.0,1248.0,,,100.0
2023,September,26,2,68.9,1248.0,624.0,34.5,94.48
2023,September,27,0,5.2,1248.0,,,99.58
2023,September,28,1,32.5,1248.0,1248.0,32.5,97.4
2023,September,29,3,104.6,1248.0,416.0,34.9,91.62
2023,September,30,1,31.2,1248.0,1248.0,31.2,97.5
2023,October,1,3,76.5,1254.2,418.1,25.5,93.9
2023,October,2,1,25.6,1254.2,1254.2,25.6,97.96
2023,October,3,4,101.5,1254.2,313.6,25.4,91.91
2023,October,4,3,75.7,1254.2,418.1,25.2,93.96
2023,October,5,2,51.5,1254.2,627.1,25.8,95.89
2023,October,6,2,50.5,1254.2,627.1,25.2,95.97
2023,October,7,2,52.1,1254.2,627.1,26.1,95.85
2023,October,8,3,75.8,1254.2,418.1,25.3,93.96
2023,October,9,0,0.0,1254.2,,,100.0
2023,October,10,0,0.6,1254.2,,,99.95
2023,October,11,1,25.3,1254.2,1254.2,25.3,97.98
2023,October,12,0,0.0,1254.2,,,100.0
2023,October,13,1,25.4,1254.2,1254.2,25.4,97.97
2023,October,14,1,27.6,1254.2,1254.2,27.6,97.8
2023,October,15,3,73.6,1254.2,418.1,24.5,94.13
2023,October,16,1,24.2,1254.2,1254.2,24.2,98.07
2023,October,17,0,1.1,1254.2,,,99.91
2023,October,18,0,0.0,1254.2,,,100.0
2023,October,19,1,25.2,1254.2,1254.2,25.2,97.99
2023,October,20,1,27.8,1254.2,1254.2,27.8,97.78
2023,October,21,2,49.9,1254.2,627.1,24.9,96.02
2023,October,22,1,25.8,1254.2,1254.2,25.8,97.94
2023,October,23,2,52.4,1254.2,627.1,26.2,95.82
2023,October,24,1,22.5,1254.2,1254.2,22.5,98.21
2023,October,25,0,1.6,1254.2,,,99.87
2023,October,26,5,123.5,1254.2,250.8,24.7,90.15
2023,October,27,2,48.6,1254.2,627.1,24.3,96.13
2023,October,28,2,52.5,1254.2,627.1,26.2,95.81
2023,October,29,0,0.0,1254.2,,,100.0
2023,October,30,0,0.0,1254.2,,,100.0
2023,October,31,0,0.1,1254.2,,,99.99
2023,November,1,2,38.0,1200.0,600.0,19.0,96.83
2023,November,2,6,113.2,1200.0,200.0,18.9,90.57
2023,November,3,0,0.0,1200.0,,,100.0
2023,November,4,3,57.6,1200.0,400.0,19.2,95.2
2023,November,5,1,17.9,1200.0,1200.0,17.9,98.51
2023,November,6,1,22.8,1200.0,1200.0,22.8,98.1
2023,November,7,3,55.6,1200.0,400.0,18.5,95.37
2023,November,8,1,23.1,1200.0,1200.0,23.1,98.08
2023,November,9,5,93.6,1200.0,240.0,18.7,92.2
2023,November,10,0,0.0,1200.0,,,100.0
2023,November,11,5,98.2,1200.0,240.0,19.6,91.82
2023,November,12,1,18.8,1200.0,1200.0,18.8,98.43
2023,November,13,2,38.1,1200.0,600.0,19.1,96.83
2023,November,14,0,2.5,1200.0,,,99.79
2023,November,15,1,16.9,1200.0,1200.0,16.9,98.59
2023,November,16,2,40.9,1200.0,600.0,20.4,96.59
2023,November,17,0,0.0,1200.0,,,100.0
2023,November,18,2,40.0,1200.0,600.0,20.0,96.67
2023,November,19,2,38.5,1200.0,600.0,19.2,96.79
2023,November,20,1,19.7,1200.0,1200.0,19.7,98.36
2023,November,21,1,19.5,1200.0,1200.0,19.5,98.38
2023,November,22,2,37.5,1200.0,600.0,18.8,96.88
2023,November,23,0,0.6,1200.0,,,99.95
2023,November,24,0,1.1,1200.0,,,99.91
2023,November,25,0,0.0,1200.0,,,100.0
2023,November,26,1,20.0,1200.0,1200.0,20.0,98.33
2023,November,27,1,18.8,1200.0,1200.0,18.8,98.43
2023,November,28,3,54.9,1200.0,400.0,18.3,95.42
2023,November,29,3,58.3,1200.0,400.0,19.4,95.14
2023,November,30,2,37.6,1200.0,600.0,18.8,96.87
2023,December,1,2,50.6,1207.7,603.9,25.3,95.81
2023,December,2,1,25.0,1207.7,1207.7,25.0,97.93
2023,December,3,0,0.7,1207.7,,,99.94
2023,December,4,1,25.6,1207.7,1207.7,25.6,97.88
2023,December,5,2,50.5,1207.7,603.9,25.2,95.82
2023,December,6,1,25.1,1207.7,1207.7,25.1,97.92
2023,December,7,1,27.0,1207.7,1207.7,27.0,97.76
2023,December,8,1,22.8,1207.7,1207.7,22.8,98.11
2023,December,9,0,0.0,1207.7,,,100.0
2023,December,10,3,73.0,1207.7,402.6,24.3,93.96
2023,December,11,1,23.8,1207.7,1207.7,23.8,98.03
2023,December,12,3,73.6,1207.7,402.6,24.5,93.91
2023,December,13,1,26.5,1207.7,1207.7,26.5,97.81
2023,December,14,3,76.4,1207.7,402.6,25.5,93.67
2023,December,15,2,48.2,1207.7,603.9,24.1,96.01
2023,December,16,3,75.0,1207.7,402.6,25.0,93.79
2023,December,17,1,26.1,1207.7,1207.7,26.1,97.84
2023,December,18,2,48.5,1207.7,603.9,24.2,95.98
2023,December,19,0,2.2,1207.7,,,99.82
2023,December,20,4,94.9,1207.7,301.9,23.7,92.14
2023,December,21,1,26.8,1207.7,1207.7,26.8,97.78
2023,December,22,0,0.0,1207.7,,,100.0
2023,December,23,1,25.1,1207.7,1207.7,25.1,97.92
2023,December,24,2,48.0,1207.7,603.9,24.0,96.03
2023,December,25,4,98.0,1207.7,301.9,24.5,91.89
2023,December,26,1,25.6,1207.7,1207.7,25.6,97.88
2023,December,27,0,0.0,1207.7,,,100.0
2023,December,28,1,25.5,1207.7,1207.7,25.5,97.89
2023,December,29,1,26.8,1207.7,1207.7,26.8,97.78
2023,December,30,1,25.4,1207.7,1207.7,25.4,97.9
2023,December,31,0,1.1,1207.7,,,99.91
2024,January,1,0,0.0,1254.2,,,100.0
2024,January,2,0,0.1,1254.2,,,99.99
2024,January,3,1,31.3,1254.2,1254.2,31.3,97.5
2024,January,4,2,63.3,1254.2,627.1,31.6,94.95
2024,January,5,1,32.3,1254.2,1254.2,32.3,97.42
2024,January,6,1,30.5,1254.2,1254.2,30.5,97.57
2024,January,7,1,32.5,1254.2,1254.2,32.5,97.41
2024,January,8,3,94.7,1254.2,418.1,31.6,92.45
2024,January,9,0,0.0,1254.2,,,100.0
2024,January,10,2,64.2,1254.2,627.1,32.1,94.88
2024,January,11,1,32.7,1254.2,1254.2,32.7,97.39
2024,January,12,2,60.7,1254.2,627.1,30.4,95.16
2024,January,13,2,63.6,1254.2,627.1,31.8,94.93
2024,January,14,1,33.4,1254.2,1254.2,33.4,97.34
2024,January,15,0,0.0,1254.2,,,100.0
2024,January,16,0,0.0,1254.2,,,100.0
2024,January,17,0,1.3,1254.2,,,99.9
2024,January,18,1,33.0,1254.2,1254.2,33.0,97.37
2024,January,19,0,0.0,1254.2,,,100.0
2024,January,20,4,126.6,1254.2,313.6,31.6,89.91
2024,January,21,2,66.5,1254.2,627.1,33.2,94.7
2024,January,22,2,61.6,1254.2,627.1,30.8,95.09
2024,January,23,1,31.9,1254.2,1254.2,31.9,97.46
2024,January,24,1,31.6,1254.2,1254.2,31.6,97.48
2024,January,25,1,30.3,1254.2,1254.2,30.3,97.58
2024,January,26,0,0.0,1254.2,,,100.0
2024,January,27,3,93.3,1254.2,418.1,31.1,92.56
2024,January,28,1,26.5,1254.2,1254.2,26.5,97.89
2024,January,29,1,32.0,1254.2,1254.2,32.0,97.45
2024,January,30,2,65.8,1254.2,627.1,32.9,94.75
2024,January,31,3,94.5,1254.2,418.1,31.5,92.47
2024,February,1,1,30.9,1191.7,1191.7,30.9,97.41
2024,February,2,1,27.7,1191.7,1191.7,27.7,97.68
2024,February,3,2,58.6,1191.7,595.9,29.3,95.08
2024,February,4,2,60.7,1191.7,595.9,30.4,94.91
2024,February,5,1,28.6,1191.7,1191.7,28.6,97.6
2024,February,6,1,30.1,1191.7,1191.7,30.1,97.47
2024,February,7,0,2.2,1191.7,,,99.82
2024,February,8,0,0.0,1191.7,,,100.0
2024,February,9,2,60.9,1191.7,595.9,30.4,94.89
2024,February,10,0,0.0,1191.7,,,100.0
2024,February,11,3,90.3,1191.7,397.2,30.1,92.42
2024,February,12,0,0.1,1191.7,,,99.99
2024,February,13,2,56.7,1191.7,595.9,28.4,95.24
2024,February,14,1,29.5,1191.7,1191.7,29.5,97.52
2024,February,15,2,61.0,1191.7,595.9,30.5,94.88
2024,February,16,2,58.5,1191.7,595.9,29.2,95.09
2024,February,17,0,3.8,1191.7,,,99.68
2024,February,18,0,0.0,1191.7,,,100.0
2024,February,19,2,60.5,1191.7,595.9,30.2,94.92
2024,February,20,1,30.4,1191.7,1191.7,30.4,97.45
2024,February,21,1,30.6,1191.7,1191.7,30.6,97.43
2024,February,22,2,60.4,1191.7,595.9,30.2,94.93
2024,February,23,2,60.3,1191.7,595.9,30.1,94.94
2024,February,24,0,1.5,1191.7,,,99.87
2024,February,25,0,0.0,1191.7,,,100.0
2024,February,26,2,60.6,1191.7,595.9,30.3,94.91
2024,February,27,0,1.8,1191.7,,,99.85
2024,February,28,1,27.7,1191.7,1191.7,27.7,97.68
2024,February,29,2,55.8,1191.7,595.9,27.9,95.32
2024,March,1,0,0.0,1254.2,,,100.0
2024,March,2,1,22.9,1254.2,1254.2,22.9,98.17
2024,March,3,0,0.0,1254.2,,,100.0
2024,March,4,1,23.0,1254.2,1254.2,23.0,98.17
2024,March,5,1,23.7,1254.2,1254.2,23.7,98.11
2024,March,6,1,23.5,1254.2,1254.2,23.5,98.13
2024,March,7,1,25.3,1254.2,1254.2,25.3,97.98
2024,March,8,2,46.6,1254.2,627.1,23.3,96.28
2024,March,9,1,22.1,1254.2,1254.2,22.1,98.24
2024,March,10,2,49.0,1254.2,627.1,24.5,96.09
2024,March,11,1,23.4,1254.2,1254.2,23.4,98.13
2024,March,12,0,0.1,1254.2,,,99.99
2024,March,13,5,119.0,1254.2,250.8,23.8,90.51
2024,March,14,3,72.4,1254.2,418.1,24.1,94.23
2024,March,15,3,68.8,1254.2,418.1,22.9,94.51
2024,March,16,1,23.4,1254.2,1254.2,23.4,98.13
2024,March,17,0,1.3,1254.2,,,99.9
2024,March,18,4,96.0,1254.2,313.6,24.0,92.35
2024,March,19,0,2.9,1254.2,,,99.77
2024,March,20,0,3.7,1254.2,,,99.7
2024,March,21,0,0.0,1254.2,,,100.0
2024,March,22,4,94.8,1254.2,313.6,23.7,92.44
2024,March,23,5,116.7,1254.2,250.8,23.3,90.7
2024,March,24,1,23.6,1254.2,1254.2,23.6,98.12
2024,March,25,1,24.9,1254.2,1254.2,24.9,98.01
2024,March,26,1,19.2,1254.2,1254.2,19.2,98.47
2024,March,27,0,1.1,1254.2,,,99.91
2024,March,28,0,0.0,1254.2,,,100.0
2024,March,29,0,1.4,1254.2,,,99.89
2024,March,30,0,0.8,1254.2,,,99.94
2024,March,31,2,50.3,1254.2,627.1,25.1,95.99
2024,April,1,2,51.9,1200.0,600.0,25.9,95.67
2024,April,2,0,1.4,1200.0,,,99.88
2024,April,3,2,52.4,1200.0,600.0,26.2,95.63
2024,April,4,0,0.9,1200.0,,,99.92
2024,April,5,1,25.1,1200.0,1200.0,25.1,97.91
2024,April,6,1,26.3,1200.0,1200.0,26.3,97.81
2024,April,7,0,0.0,1200.0,,,100.0
2024,April,8,0,0.0,1200.0,,,100.0
2024,April,9,1,27.1,1200.0,1200.0,27.1,97.74
2024,April,10,1,22.1,1200.0,1200.0,22.1,98.16
2024,April,11,1,26.1,1200.0,1200.0,26.1,97.83
2024,April,12,2,49.7,1200.0,600.0,24.9,95.86
2024,April,13,3,77.7,1200.0,400.0,25.9,93.52
2024,April,14,2,50.1,1200.0,600.0,25.1,95.83
2024,April,15,0,1.4,1200.0,,,99.88
2024,April,16,3,80.2,1200.0,400.0,26.7,93.32
2024,April,17,0,2.2,1200.0,,,99.82
2024,April,18,3,79.9,1200.0,400.0,26.6,93.34
2024,April,19,0,0.0,1200.0,,,100.0
2024,April,20,3,77.3,1200.0,400.0,25.8,93.56
2024,April,21,4,107.0,1200.0,300.0,26.8,91.08
2024,April,22,1,26.1,1200.0,1200.0,26.1,97.83
2024,April,23,2,51.7,1200.0,600.0,25.9,95.69
2024,April,24,1,24.7,1200.0,1200.0,24.7,97.94
2024,April,25,0,1.4,1200.0,,,99.88
2024,April,26,1,24.7,1200.0,1200.0,24.7,97.94
2024,April,27,2,50.5,1200.0,600.0,25.2,95.79
2024,April,28,1,25.3,1200.0,1200.0,25.3,97.89
2024,April,29,3,80.8,1200.0,400.0,26.9,93.27
2024,April,30,2,53.9,1200.0,600.0,26.9,95.51
2024,May,1,1,33.8,1207.7,1207.7,33.8,97.2
2024,May,2,0,0.0,1207.7,,,100.0
2024,May,3,2,56.5,1207.7,603.9,28.2,95.32
2024,May,4,4,117.9,1207.7,301.9,29.5,90.24
2024,May,5,2,56.8,1207.7,603.9,28.4,95.3
2024,May,6,2,55.4,1207.7,603.9,27.7,95.41
2024,May,7,1,28.3,1207.7,1207.7,28.3,97.66
2024,May,8,1,32.3,1207.7,1207.7,32.3,97.33
2024,May,9,0,1.0,1207.7,,,99.92
2024,May,10,1,29.5,1207.7,1207.7,29.5,97.56
2024,May,11,4,116.6,1207.7,301.9,29.1,90.35
2024,May,12,1,27.6,1207.7,1207.7,27.6,97.71
2024,May,13,1,29.2,1207.7,1207.7,29.2,97.58
2024,May,14,2,60.1,1207.7,603.9,30.1,95.02
2024,May,15,1,27.9,1207.7,1207.7,27.9,97.69
2024,May,16,2,57.3,1207.7,603.9,28.6,95.26
2024,May,17,2,60.0,1207.7,603.9,30.0,95.03
2024,May,18,4,114.8,1207.7,301.9,28.7,90.49
2024,May,19,0,0.0,1207.7,,,100.0
2024,May,20,2,56.3,1207.7,603.9,28.1,95.34
2024,May,21,0,0.0,1207.7,,,100.0
2024,May,22,1,28.9,1207.7,1207.7,28.9,97.61
2024,May,23,0,0.0,1207.7,,,100.0
2024,May,24,0,0.3,1207.7,,,99.98
2024,May,25,1,27.6,1207.7,1207.7,27.6,97.71
2024,May,26,1,33.7,1207.7,1207.7,33.7,97.21
2024,May,27,0,5.0,1207.7,,,99.59
2024,May,28,3,87.1,1207.7,402.6,29.0,92.79
2024,May,29,1,32.2,1207.7,1207.7,32.2,97.33
2024,May,30,0,0.0,1207.7,,,100.0
2024,May,31,2,58.2,1207.7,603.9,29.1,95.18
2024,June,1,0,0.0,1296.0,,,100.0
2024,June,2,1,25.6,1296.0,1296.0,25.6,98.02
2024,June,3,0,0.0,1296.0,,,100.0
2024,June,4,1,26.6,1296.0,1296.0,26.6,97.95
2024,June,5,3,77.3,1296.0,432.0,25.8,94.04
2024,June,6,0,0.4,1296.0,,,99.97
2024,June,7,3,75.3,1296.0,432.0,25.1,94.19
2024,June,8,0,0.0,1296.0,,,100.0
2024,June,9,1,23.5,1296.0,1296.0,23.5,98.19
2024,June,10,2,50.9,1296.0,648.0,25.4,96.07
2024,June,11,4,98.4,1296.0,324.0,24.6,92.41
2024,June,12,1,25.4,1296.0,1296.0,25.4,98.04
2024,June,13,1,22.7,1296.0,1296.0,22.7,98.25
2024,June,14,0,0.0,1296.0,,,100.0
2024,June,15,1,24.6,1296.0,1296.0,24.6,98.1
2024,June,16,2,54.0,1296.0,648.0,27.0,95.83
2024,June,17,4,99.2,1296.0,324.0,24.8,92.35
